date,close,daily_invest,shares_bought,total_shares,total_invested,market_value,profit,return_on_invested_pct
2022-08-15,4297.14,100.0,0.023271292068678236,206.99364547849686,368100.0,889480.673731468,521380.67373146804,141.64104149184135
2022-08-16,4305.2,100.0,0.023227724612097,207.01687320310896,368200.0,891249.0425140247,523049.04251402465,142.05568780934942
2022-08-17,4274.04,100.0,0.023397066943687938,207.04027027005264,368300.0,884898.3967450158,516598.39674501575,140.2656521164854
2022-08-18,4283.74,100.0,0.023344087176159153,207.0636143572288,368400.0,887006.6873666353,518606.6873666353,140.77271644045476
2022-08-19,4228.48,100.0,0.023649159981837448,207.08726351721063,368500.0,875664.3520372547,507164.3520372547,137.6294035379253
2022-08-22,4137.99,100.0,0.024166322296573943,207.1114298395072,368600.0,857025.0255615823,488425.0255615823,132.5081458387364
2022-08-23,4128.73,100.0,0.024220523017974054,207.13565036252518,368700.0,855207.1737212685,486507.17372126854,131.95204060788404
2022-08-24,4140.77,100.0,0.02415009768714514,207.15980046021232,368800.0,857801.0869516334,489001.08695163345,132.59248561595265
2022-08-25,4199.12,100.0,0.023814513517117872,207.18361497372945,368900.0,869988.8613084868,501088.8613084868,135.8332505580067
2022-08-26,4057.66,100.0,0.024644745986603118,207.20825971971604,369000.0,840780.6671343029,471780.6671343029,127.8538393317894
2022-08-29,4030.61,100.0,0.024810140400584525,207.23306986011661,369100.0,835275.6837088846,466175.68370888464,126.3006458165496
2022-08-30,3986.16,100.0,0.02508680032913882,207.25815666044576,369200.0,826164.1737536024,456964.17375360243,123.77144467865722
2022-08-31,3955.0,100.0,0.025284450063211124,207.283441110509,369300.0,819806.009592063,450506.009592063,121.98917129489928
2022-09-01,3966.85,100.0,0.02520891891551231,207.3086500294245,369400.0,822362.3183692226,452962.3183692226,122.6210932239368
2022-09-02,3924.26,100.0,0.025482511352458805,207.33413254077698,369500.0,813633.0429644695,444133.0429644695,120.19838781176442
2022-09-06,3908.19,100.0,0.02558729232713865,207.35971983310412,369600.0,810401.1834545392,440801.18345453916,119.26438946280823
2022-09-07,3979.87,100.0,0.025126448853857036,207.38484628195798,369700.0,825364.728172176,455664.72817217605,123.25256374686937
2022-09-08,4006.18,100.0,0.02496143458356839,207.40980771654154,369800.0,830921.0234778543,461121.0234778543,124.69470618654795
2022-09-09,4067.36,100.0,0.02458597222768577,207.43439368876923,369900.0,843710.3555139524,473810.35551395244,128.09147215840832
2022-09-12,4110.41,100.0,0.024328473315314045,207.45872216208454,370000.0,852740.4061622539,482740.40616225393,130.47038004385243
2022-09-13,3932.69,100.0,0.02542788778164564,207.48415004986617,370100.0,815970.8420596082,445870.8420596082,120.4730726991646
2022-09-14,3946.01,100.0,0.025342054378980284,207.50949210424514,370200.0,818834.5309382724,448634.53093827236,121.18706940525996
2022-09-15,3901.35,100.0,0.02563215297268894,207.53512425721783,370300.0,809667.1570208968,439367.1570208968,118.6516762141228
2022-09-16,3873.33,100.0,0.025817578156263475,207.56094183537408,370400.0,803952.0228392095,433552.02283920953,117.04968219201119
2022-09-19,3899.89,100.0,0.025641748869839918,207.58658358424393,370500.0,809564.841454357,439064.841454357,118.50603008214766
2022-09-20,3855.93,100.0,0.02593408075354065,207.61251766499745,370600.0,800539.3352399936,429939.33523999364,116.011693264974
2022-09-21,3789.93,100.0,0.02638571160944925,207.6389033766069,370700.0,786936.9090741037,416236.9090741037,112.28403266093979
2022-09-22,3757.99,100.0,0.026609969691244524,207.66551334629813,370800.0,780404.9225002548,409604.9225002548,110.46518945530065
2022-09-23,3693.23,100.0,0.027076569831827425,207.69258991612995,370900.0,767056.5038559486,396156.50385594857,106.80951842975155
2022-09-26,3655.04,100.0,0.027359481701978636,207.71994939783193,371000.0,759224.7238470516,388224.7238470516,104.64278270810014
