date,close,monthly_invest,multiplier,active,signal_active_for_next_month,signal_multiplier_for_next_month,drawdown_from_252d_high_pct,shares_bought,total_shares,total_invested,market_value,profit,return_on_invested_pct
2016-02-05,91.005,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5463.164910614319,963.1649106143186,21.4036646803182
2016-02-08,89.614,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5379.661120815248,879.6611208152481,19.548024907005512
2016-02-09,89.336,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5362.972369151594,862.9723691515937,19.17716375892431
2016-02-10,89.679,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5383.56316706754,883.5631670675402,19.63473704594534
2016-02-11,89.549,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5375.759074562955,875.759074562955,19.461312768065664
2016-02-12,90.913,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5457.642014380304,957.6420143803043,21.28093365289565
2016-02-16,92.962,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5580.646518548743,1080.6465185487432,24.014367078860953
2016-02-17,95.068,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5707.072817123038,1207.0728171230376,26.823840380511953
2016-02-18,93.983,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5641.938660450146,1141.938660450146,25.37641467666991
2016-02-19,94.261,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5658.627412113799,1158.6274121137994,25.747275824751092
2016-02-22,95.791,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5750.475577744698,1250.475577744698,27.788346172104394
2016-02-23,94.214,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5655.8059325159875,1155.8059325159875,25.684576278133054
2016-02-24,95.114,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5709.834265240046,1209.834265240046,26.88520589422325
2016-02-25,96.051,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5766.08376275387,1266.0837627538704,28.135194727863787
2016-02-26,95.93,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5758.819953576525,1258.8199535765252,27.973776746145006
2016-02-29,95.068,0.0,1,True,False,0,,0.0,60.03148080450875,4500.0,5707.072817123038,1207.0728171230376,26.823840380511953
2016-03-01,98.119,0.0,0,False,False,0,-7.859966757129843,0.0,60.03148080450875,4500.0,5890.228865057595,1390.2288650575947,30.893974779057665
2016-03-02,98.156,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5892.450029847361,1392.4500298473613,30.943333996608025
2016-03-03,97.971,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5881.344205898527,1381.3442058985274,30.696537908856158
2016-03-04,98.008,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5883.565370688294,1383.565370688294,30.74589712640654
2016-03-07,97.405,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5847.366387763175,1347.3663877631752,29.94147528362612
2016-03-08,96.598,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5798.920982753936,1298.9209827539362,28.864910727865258
2016-03-09,97.219,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5836.200532333536,1336.200532333536,29.693345162967468
2016-03-10,97.071,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5827.315873174469,1327.3158731744688,29.495908292765982
2016-03-11,98.768,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5929.18929609972,1429.1892960997202,31.75976213554934
2016-03-14,98.935,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5939.214553394074,1439.2145533940738,31.98254563097942
2016-03-15,98.898,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5936.993388604306,1436.9933886043063,31.933186413429038
2016-03-16,99.779,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5989.881123193079,1489.8811231930786,33.108469404290645
2016-03-17,99.724,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5986.579391748831,1486.5793917488309,33.035097594418474
2016-03-18,99.884,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5996.184428677552,1496.1844286775522,33.248542859501164
2016-03-21,100.275,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6019.656737672116,1519.656737672116,33.770149726047016
2016-03-22,100.582,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6038.086402279099,1538.0864022790993,34.17969782842442
2016-03-23,99.754,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5988.380336172966,1488.380336172966,33.07511858162147
2016-03-24,99.782,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5990.0612176354925,1490.0612176354925,33.11247150301095
2016-03-28,99.642,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5981.656810322861,1481.656810322861,32.92570689606358
2016-03-29,101.242,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6077.707179610075,1577.7071796100754,35.06015954689057
2016-03-30,101.735,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6107.302699646698,1607.3026996466979,35.71783776992663
2016-03-31,101.587,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6098.418040487631,1598.4180404876306,35.520400899725125
2016-04-01,102.666,0.0,0,False,False,0,-3.59004216397939,0.0,60.03148080450875,4500.0,6163.192008275695,1663.1920082756951,36.95982240612656
2016-04-04,102.275,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6139.719699281133,1639.7196992811332,36.43821553958073
2016-04-05,101.289,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6080.528659207887,1580.5286592078874,35.12285909350861
2016-04-06,102.954,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6180.481074747394,1680.481074747394,37.344023883275426
2016-04-07,101.475,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6091.694514637526,1591.6945146375256,35.37098921416724
2016-04-08,101.401,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6087.2521850579915,1587.2521850579915,35.272270779066474
2016-04-11,101.028,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6064.860442717911,1564.8604427179107,34.774676504842446
2016-04-12,101.875,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6115.707106959329,1615.7071069593294,35.90460237687398
2016-04-13,103.177,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6193.8680949668,1693.8680949667996,37.64151322148444
2016-04-14,103.187,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6194.468409774845,1694.468409774845,37.65485355055211
2016-04-15,102.926,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6178.800193284868,1678.8001932848683,37.306670961885956
2016-04-18,103.475,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6211.757476246543,1711.7574762465429,38.039055027700954
2016-04-19,102.843,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6173.817580378094,1673.8175803780941,37.19594623062432
2016-04-20,102.926,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6178.800193284868,1678.8001932848683,37.306670961885956
2016-04-21,102.936,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6179.400508092914,1679.4005080929137,37.32001129095364
2016-04-22,101.382,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6086.111586922707,1586.111586922707,35.246924153837924
2016-04-25,101.382,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6086.111586922707,1586.111586922707,35.246924153837924
2016-04-26,100.889,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6056.5160668860835,1556.5160668860835,34.58924593080186
2016-04-27,100.08,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6007.950598915236,1507.9505989152358,33.510013309227475
2016-04-28,98.87,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5935.312507141781,1435.3125071417808,31.89583349203957
2016-04-29,98.349,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5904.036105642632,1404.0361056426318,31.200802347614044
2016-05-02,99.28,0.0,0,False,False,0,-6.769713303721514,0.0,60.03148080450875,4500.0,5959.925414271629,1459.925414271629,32.442786983813974
2016-05-03,98.359,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5904.636420450676,1404.6364204506763,31.2141426766817
2016-05-04,97.726,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5866.636493101422,1366.6364931014223,30.369699846698282
2016-05-05,97.698,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5864.955611638896,1364.9556116388958,30.332346925308794
2016-05-06,98.219,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5896.232013138045,1396.2320131380447,31.027378069734326
2016-05-09,98.498,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5912.980796282503,1412.9807962825034,31.39957325072229
2016-05-10,99.847,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5993.963263887785,1493.9632638877847,33.19918364195078
2016-05-11,98.945,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5939.814868202118,1439.8148682021183,31.995885960047076
2016-05-12,98.507,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5913.521079609744,1413.5210796097444,31.411579546883207
2016-05-13,98.145,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5891.789683558512,1391.7896835585116,30.928659634633583
2016-05-16,99.373,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5965.508341986449,1465.5083419864486,32.56685204414331
2016-05-17,98.126,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5890.649085423226,1390.649085423226,30.903313009405032
2016-05-18,98.479,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5911.840198147217,1411.840198147217,31.37422662549372
2016-05-19,97.968,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5881.1641114561135,1381.1641114561135,30.692535810135844
2016-05-20,99.047,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5945.938079244178,1445.938079244178,32.13195731653728
2016-05-23,98.917,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,5938.133986739593,1438.1339867395927,31.95853303865761
2016-05-24,100.898,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6057.056350213324,1557.0563502133236,34.60125222696276
2016-05-25,101.624,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6100.639205277397,1600.6392052773972,35.569760117275486
2016-05-26,101.922,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6118.528586557141,1618.5285865571414,35.96730192349202
2016-05-27,102.452,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6150.34527138353,1650.3452713835304,36.67433936407845
2016-05-31,102.647,0.0,0,False,False,0,,0.0,60.03148080450875,4500.0,6162.051410140411,1662.0514101404106,36.93447578089801
2016-06-01,102.656,0.0,0,False,True,1,-3.599432805266267,0.0,60.03148080450875,4500.0,6162.591693467651,1662.5916934676507,36.9464820770589
2016-06-02,102.87,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6175.438430359815,1675.4384303598154,37.231965119107
2016-06-03,102.387,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6146.443225131237,1646.4432251312373,36.5876272251386
2016-06-06,102.759,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6168.774935990515,1668.7749359905147,37.08388746645588
2016-06-07,102.498,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6153.106719500538,1653.106719500538,36.73570487778974
2016-06-08,102.675,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6163.732291602936,1663.7322916029361,36.97182870228748
2016-06-09,102.508,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6153.707034308583,1653.7070343085834,36.7490452068574
2016-06-10,101.345,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6083.890422132939,1583.8904221329394,35.19756493628754
2016-06-13,100.498,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6033.043757891521,1533.0437578915207,34.06763906425601
2016-06-14,100.498,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6033.043757891521,1533.0437578915207,34.06763906425601
2016-06-15,100.21,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6015.754691419822,1515.754691419822,33.68343758710714
2016-06-16,100.508,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6033.644072699565,1533.6440726995652,34.08097939332366
2016-06-17,99.334,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,5963.167114235072,1463.1671142350724,32.51482476077938
2016-06-20,99.959,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6000.686789737891,1500.6867897378906,33.34859532750869
2016-06-21,100.276,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6019.716769152919,1519.7167691529194,33.77148375895376
2016-06-22,100.033,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6005.129119317424,1505.1291193174238,33.44731376260941
2016-06-23,101.461,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6090.854073906263,1590.8540739062628,35.3523127534725
2016-06-24,97.282,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,5839.9825156242205,1339.9825156242205,29.77738923609379
2016-06-27,96.013,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,5763.802566483299,1263.8025664832994,28.084501477406643
2016-06-28,97.44,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,5849.467489591333,1349.467489591333,29.98816643536295
2016-06-29,99.166,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,5953.081825459914,1453.0818254599144,32.29070723244254
2016-06-30,100.313,0.0,0,False,True,1,,0.0,60.03148080450875,4500.0,6021.937933942687,1521.9379339426869,33.82084297650416
2016-07-01,100.817,100.0,1,True,True,1,-5.326371737925994,0.9918962079807969,61.02337701248955,4600.0,6152.193800268158,1552.1938002681582,33.7433434840904
2016-07-05,100.201,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6114.603400028464,1514.6034000284644,32.926160870184006
2016-07-06,101.022,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6164.703592555719,1564.7035925557193,34.01529549034172
2016-07-07,101.321,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6182.949582282453,1582.9495822824529,34.41194744092289
2016-07-08,102.888,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6278.573214061025,1678.5732140610253,36.490722044804905
2016-07-11,103.475,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6314.393936367355,1714.3939363673553,37.26943339929034
2016-07-12,103.998,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6346.309162544888,1746.3091625448878,37.96324266401929
2016-07-13,103.746,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6330.93127153774,1730.93127153774,37.628940685603055
2016-07-14,104.455,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6374.196845839596,1774.1968458395959,38.56949664868687
2016-07-15,104.287,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6363.944918501497,1763.9449185014973,38.34662866307603
2016-07-18,104.977,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6406.051048640115,1806.0510486401154,39.261979318263386
2016-07-19,104.595,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6382.740118621344,1782.7401186213438,38.755219970029216
2016-07-20,105.817,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6457.310685330606,1857.3106853306062,40.37631924631753
2016-07-21,105.574,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6442.482004716571,1842.4820047165713,40.05395662427329
2016-07-22,106.013,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6469.2712672250545,1869.2712672250545,40.63633189619684
2016-07-25,106.022,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6469.820477618167,1869.8204776181674,40.64827125256885
2016-07-26,106.143,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6477.204306236678,1877.2043062366783,40.80878926601474
2016-07-27,106.88,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6522.178535094882,1922.1785350948821,41.786489893367
2016-07-28,107.253,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6544.940254720542,1944.9402547205418,42.28130988522918
2016-07-29,107.486,0.0,1,True,True,1,,0.0,61.02337701248955,4600.0,6559.158701564452,1959.1587015644518,42.59040655574895
2016-08-01,108.055,100.0,1,True,True,1,0.0,0.9254546295867845,61.94883164207633,4700.0,6693.881003084558,1993.881003084558,42.42300006562889
2016-08-02,107.235,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6643.082961138055,1943.082961138055,41.34219066251181
2016-08-03,107.589,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6665.01284753935,1965.0128475393503,41.80878399019894
2016-08-04,107.897,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6684.09308768511,1984.0930876851098,42.21474654649169
2016-08-05,108.932,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6748.210128434659,2048.210128434659,43.57893890286508
2016-08-08,108.811,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6740.7143198059675,2040.7143198059675,43.41945361289292
2016-08-09,109.063,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6756.32542537977,2056.3254253797704,43.75160479531426
2016-08-10,108.783,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6738.979752519989,2038.9797525199892,43.38254792595721
2016-08-11,109.249,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6767.847908065197,2067.847908065197,43.99676400138717
2016-08-12,109.324,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6772.4940704383525,2072.4940704383525,44.09561851996495
2016-08-15,109.79,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6801.36222598356,2101.36222598356,44.7098345953949
2016-08-16,109.184,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6763.821234008462,2063.821234008462,43.91109008528642
2016-08-17,109.38,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6775.963205010308,2075.9632050103082,44.169429893836345
2016-08-18,109.408,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6777.697772296287,2077.6977722962874,44.20633558077207
2016-08-19,109.38,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6775.963205010308,2075.9632050103082,44.169429893836345
2016-08-22,109.464,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6781.166906868243,2081.166906868243,44.28014695464346
2016-08-23,109.66,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6793.30887787009,2093.3088778700903,44.538486763193404
2016-08-24,108.951,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6749.387156235857,2049.387156235857,43.603982047571435
2016-08-25,108.774,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6738.422213035211,2038.422213035211,43.3706853837279
2016-08-26,108.932,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6748.210128434659,2048.210128434659,43.57893890286508
2016-08-29,109.082,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6757.5024531809695,2057.5024531809695,43.77664794002063
2016-08-30,108.727,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6735.5106179480335,2035.5106179480335,43.308736552085826
2016-08-31,108.615,0.0,1,True,True,1,,0.0,61.94883164207633,4700.0,6728.57234880412,2028.5723488041203,43.161113804342975
2016-09-01,108.895,100.0,1,True,True,1,-0.815192640495499,0.9183158088066486,62.867147450882975,4800.0,6845.9180216639015,2045.9180216639015,42.623292117997956
2016-09-02,109.249,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6868.172991861514,2068.1729918615138,43.086937330448194
2016-09-06,109.93,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6910.985519275566,2110.985519275566,43.97886498490762
2016-09-07,109.996,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6915.134751007324,2115.1347510073238,44.06530731265257
2016-09-08,109.352,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6874.648308048955,2074.648308048955,43.2218397510199
2016-09-09,106.6,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6701.637918264125,1901.637918264125,39.6174566305026
2016-09-12,108.513,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6821.9027713376645,2021.9027713376645,42.12297440286801
2016-09-13,107.542,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6760.858771162857,1960.858771162857,40.8512243992262
2016-09-14,108.055,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6793.10961780516,1993.1096178051603,41.52311703760751
2016-09-15,109.735,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6898.726425522643,2098.726425522643,43.7234671983884
2016-09-16,109.682,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6895.394466707747,2095.3944667077467,43.65405138974472
2016-09-19,109.205,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6865.406837373675,2065.4068373736754,43.02930911195158
2016-09-20,109.411,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6878.357469748557,2078.3574697485574,43.29911395309494
2016-09-21,110.486,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6945.939653258257,2145.939653258257,44.70707610954703
2016-09-22,111.366,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,7001.262743015033,2201.2627430150333,45.85964047947986
2016-09-23,110.655,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6956.564201177455,2156.5642011774553,44.92842085786366
2016-09-26,109.729,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6898.349222637938,2098.3492226379376,43.71560880495704
2016-09-27,110.814,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6966.560077622145,2166.5600776221454,45.1366682837947
2016-09-28,111.001,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6978.316234195461,2178.316234195461,45.38158821240543
2016-09-29,110.197,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6927.771047644951,2127.771047644951,44.328563492603145
2016-09-30,111.02,0.0,1,True,True,1,,0.0,62.867147450882975,4800.0,6979.510709997027,2179.5107099970273,45.40647312493806
2016-10-03,110.861,100.0,1,True,True,1,-0.4534597633029769,0.9020304705892964,63.76917792147227,4900.0,7069.514833552337,2169.514833552337,44.275812929639535
2016-10-04,110.692,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,7058.737842483608,2158.737842483608,44.055874336400166
2016-10-05,111.085,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,7083.799129406747,2183.799129406747,44.56732917156627
2016-10-06,111.029,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,7080.2280554431445,2180.2280554431445,44.494450111084575
2016-10-07,110.786,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,7064.732145208227,2164.732145208227,44.178207045065854
2016-10-10,111.487,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,7109.434338931179,2209.434338931179,45.09049671288121
2016-10-11,109.897,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,7008.041346036039,2108.0413460360387,43.02125195991915
2016-10-12,109.804,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,7002.110812489342,2102.1108124893417,42.9002206630478
2016-10-13,109.411,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,6977.049525566203,2077.0495255662026,42.38876582788169
2016-10-14,109.542,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,6985.403287873915,2085.4032878739154,42.55925077293705
2016-10-17,109.243,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,6966.336303675394,2066.3363036753944,42.17012864643661
2016-10-18,110.215,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,7028.319944615067,2128.3199446150666,43.43510091051157
2016-10-19,110.206,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,7027.746022013773,2127.7460220137727,43.42338820436271
2016-10-20,110.075,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,7019.39225970606,2119.39225970606,43.25290325930735
2016-10-21,110.486,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,7045.601391831786,2145.601391831786,43.78778350677115
2016-10-24,111.814,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,7130.2868601115,2230.2868601114997,45.51605836962245
2016-10-25,111.459,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,7107.648801949378,2207.648801949378,45.05405718264037
2016-10-26,110.702,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,7059.375534262823,2159.375534262823,44.068888454343316
2016-10-27,110.197,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,7027.17209941248,2127.17209941248,43.411675498213874
2016-10-28,109.505,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,6983.043828290821,2083.043828290821,42.51109853654735
2016-10-31,109.402,0.0,1,True,True,1,,0.0,63.76917792147227,4900.0,6976.47560296491,2076.4756029649097,42.37705312173286
2016-11-01,108.579,100.0,1,True,True,1,-2.8931976317813524,0.9209884047559842,64.69016632622825,5000.0,7023.993569535537,2023.993569535537,40.47987139071074
2016-11-02,107.709,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,6967.713124831719,1967.7131248317191,39.354262496634384
2016-11-03,106.652,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,6899.335619024895,1899.335619024895,37.98671238049791
2016-11-04,106.278,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,6875.1414968188865,1875.1414968188865,37.50282993637772
2016-11-07,108.803,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7038.484166792612,2038.484166792612,40.76968333585225
2016-11-08,109.514,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7084.47887505056,2084.4788750505604,41.68957750101121
2016-11-09,110.019,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7117.147409045307,2117.1474090453066,42.342948180906134
2016-11-10,108.242,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7002.192983483598,2002.1929834835983,40.04385966967197
2016-11-11,108.289,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7005.233421300931,2005.2334213009308,40.104668426018605
2016-11-14,107.195,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,6934.462379340037,1934.462379340037,38.68924758680075
2016-11-15,108.682,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7030.656656667139,2030.656656667139,40.613133133342785
2016-11-16,109.327,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7072.381813947556,2072.381813947556,41.447636278951116
2016-11-17,110.122,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7123.810496176908,2123.8104961769077,42.47620992353816
2016-11-18,109.71,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7097.158147650501,2097.1581476505007,41.94316295301002
2016-11-21,110.851,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7170.969627428728,2170.969627428728,43.419392548574564
2016-11-22,111.188,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7192.770213480667,2192.770213480667,43.85540426961334
2016-11-23,110.739,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7163.724328800191,2163.724328800191,43.27448657600381
2016-11-25,111.094,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7186.689337846001,2186.689337846001,43.73378675692001
2016-11-28,110.842,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7170.387415931792,2170.387415931792,43.40774831863583
2016-11-29,111.225,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7195.163749634737,2195.1637496347366,43.90327499269473
2016-11-30,109.879,0.0,1,True,True,1,,0.0,64.69016632622825,5000.0,7108.090785759634,2108.090785759634,42.16181571519269
2016-12-01,107.98,100.0,1,True,True,1,-3.428908723415658,0.9260974254491572,65.61626375167741,5100.0,7085.244159906127,1985.2441599061267,38.92635607659072
