date,close,daily_invest,shares_bought,total_shares,total_invested,market_value,profit,return_on_invested_pct
2016-02-18,4151.49,100.0,0.02408773717388215,87.49972898940388,204700.0,363254.24990222027,158554.24990222027,77.45688808120188
2016-02-19,4164.09,100.0,0.024014850783724655,87.5237438401876,204800.0,364456.7464874868,159656.74648748682,77.95739574584317
2016-02-22,4231.27,100.0,0.023633566281518314,87.54737740646912,204900.0,370436.59159867064,165536.59159867064,80.78896612917063
2016-02-23,4162.54,100.0,0.024023793164750368,87.57140119963387,205000.0,364519.460349524,159519.460349524,77.81437090220682
2016-02-24,4200.66,100.0,0.02380578290078226,87.59520698253465,205100.0,367957.682163254,162857.682163254,79.40403810982643
2016-02-25,4241.06,100.0,0.023579010907650445,87.6187859934423,205200.0,371596.52852534846,166396.52852534846,81.08992618194371
2016-02-26,4235.62,100.0,0.02360929450706154,87.64239528794937,205300.0,371219.8823295441,165919.8823295441,80.81825734512623
2016-02-29,4201.12,100.0,0.023803176295844917,87.66619846424521,205400.0,368296.21969210985,162896.21969210985,79.3068255560418
2016-03-01,4333.61,100.0,0.023075449798205194,87.68927391404341,205500.0,380011.11432663765,174511.11432663765,84.92025028060226
2016-03-02,4334.39,100.0,0.02307129722982934,87.71234521127325,205600.0,380179.51196029066,174579.51196029066,84.91221398846822
2016-03-03,4325.86,100.0,0.02311679064972052,87.73546200192297,205700.0,379531.3256556385,173831.32565563847,84.5072074164504
2016-03-04,4329.0,100.0,0.0231000231000231,87.758562025023,205800.0,379906.81500632456,174106.81500632456,84.6000072917029
2016-03-07,4303.33,100.0,0.023237818154777812,87.78179984317778,205900.0,377754.05271914223,171854.05271914223,83.46481433664023
2016-03-08,4265.51,100.0,0.02344385548269726,87.80524369866048,206000.0,374534.14504907327,168534.14504907327,81.81269177139478
2016-03-09,4293.23,100.0,0.02329248607691645,87.82853618473739,206100.0,377068.1064044001,170968.10640440008,82.95395749849592
2016-03-10,4286.97,100.0,0.02332649866922325,87.85186268340661,206200.0,376618.29976788367,170418.29976788367,82.64709009111719
2016-03-11,4361.83,100.0,0.022926157140466273,87.87478884054707,206300.0,383294.8902083634,176994.89020836342,85.79490557846022
2016-03-14,4367.33,100.0,0.022897285068909378,87.89768612561598,206400.0,383878.2015469864,177478.2015469864,85.98750074950891
2016-03-15,4367.08,100.0,0.022898595858101983,87.92058472147407,206500.0,383956.227125455,177456.22712545499,85.93521894695158
2016-03-16,4404.2,100.0,0.02270559920076291,87.94329032067483,206600.0,387319.8392303161,180719.8392303161,87.47330069231177
2016-03-17,4400.26,100.0,0.02272592983141905,87.96601625050626,206700.0,387073.3426664527,180373.3426664527,87.26334913713241
2016-03-18,4410.83,100.0,0.022671469995443033,87.9886877205017,206800.0,388103.1434582205,181303.14345822053,87.67076569546448
2016-03-21,4426.98,100.0,0.022588762542410403,88.01127648304411,206900.0,389624.1607649066,182724.1607649066,88.3152057829418
2016-03-22,4437.62,100.0,0.022534601881188564,88.0338110849253,207000.0,390660.6007466862,183660.60074668622,88.72492789694985
2016-03-23,4402.56,100.0,0.022714057275766825,88.05652514220107,207100.0,387674.13533004874,180574.13533004874,87.19176017868118
2016-03-24,4405.53,100.0,0.02269874453243991,88.0792238867335,207200.0,388035.66320972104,180835.66320972104,87.27589923249084
2016-03-28,4398.07,100.0,0.022737246110225623,88.10196113284373,207300.0,387478.59219952597,180178.59219952597,86.91683174120885
2016-03-29,4467.72,100.0,0.02238278137394465,88.12434391421768,207400.0,393714.8937924286,186314.8937924286,89.83360356433394
2016-03-30,4490.88,100.0,0.022267350719680775,88.14661126493736,207500.0,395855.8535974819,188355.8535974819,90.77390534818406
2016-03-31,4483.66,100.0,0.02230320764732384,88.16891447258469,207600.0,395319.43506414903,187719.43506414903,90.42361997309682
2016-04-01,4532.08,100.0,0.022064923831882934,88.19097939641657,207700.0,399688.57390291156,191988.57390291156,92.43551945253326
2016-04-04,4511.7,100.0,0.022164594277101757,88.21314399069367,207800.0,397991.2417428126,190191.24174281262,91.52610285987133
2016-04-05,4470.75,100.0,0.022367611698260917,88.23551160239192,207900.0,394478.9134963937,186578.9134963937,89.7445471363125
2016-04-06,4543.78,100.0,0.022008107786908697,88.25751971017883,208000.0,401022.7529087163,193022.75290871633,92.79940043688283
2016-04-07,4475.29,100.0,0.022344920664359183,88.27986463084318,208100.0,395077.9953837662,186977.9953837662,89.85006986245372
2016-04-08,4474.93,100.0,0.022346718272688065,88.30221134911586,208200.0,395146.2146324991,186946.2146324991,89.79164967939437
2016-04-11,4458.71,100.0,0.022428011689479693,88.32463936080535,208300.0,393813.9527644164,185513.9527644164,89.06094707845243
2016-04-12,4496.05,100.0,0.022241745532189366,88.34688110633753,208400.0,397211.99479814887,188811.99479814887,90.60076525822882
2016-04-13,4554.72,100.0,0.02195524642568588,88.36883635276322,208500.0,402495.3063126577,193995.30631265772,93.04331238017156
2016-04-14,4554.63,100.0,0.021955680263819454,88.39079203302704,208600.0,402587.35311738594,193987.35311738594,92.9948960294276
2016-04-15,4543.16,100.0,0.022011111208938273,88.41280314423598,208700.0,401673.5107327671,192973.5107327671,92.46454754804365
2016-04-18,4569.31,100.0,0.021885142395678996,88.43468828663165,208800.0,404085.50553498894,195285.50553498894,93.52754096503301
2016-04-19,4537.09,100.0,0.022040559036739408,88.4567288456684,208900.0,401336.1398783936,192436.13987839362,92.11878404901562
2016-04-20,4540.44,100.0,0.0220242972046762,88.47875314287307,209000.0,401732.4699200266,192732.4699200266,92.21649278470171
2016-04-21,4540.8,100.0,0.022022551092318533,88.5007756939654,209100.0,401864.3222711581,192764.3222711581,92.18762423297852
2016-04-22,4474.19,100.0,0.0223504142649284,88.52312610823033,209200.0,396069.285602183,186869.28560218302,89.32566233373949
2016-04-25,4474.13,100.0,0.022350713993558525,88.54547682222389,209300.0,396163.9742146166,186863.97421461658,89.28044635194294
2016-04-26,4452.97,100.0,0.022456922009355552,88.56793374423324,209400.0,394390.35192505835,184990.35192505835,88.34305249525232
2016-04-27,4416.63,100.0,0.022641697402770892,88.59057544163602,209500.0,391271.7932127929,181771.7932127929,86.76457909918516
2016-04-28,4363.99,100.0,0.022914809612304337,88.61349025124832,209600.0,386708.3853215451,177108.38532154512,84.49827543966848
2016-04-29,4341.3,100.0,0.023034574896920276,88.63652482614525,209700.0,384797.7452277444,175097.7452277444,83.49916319873363
2016-05-02,4381.3,100.0,0.022824275899847077,88.6593491020451,209800.0,388443.2062207902,178643.20622079022,85.14928799847009
2016-05-03,4341.39,100.0,0.023034097374343237,88.68238319941945,209900.0,385004.81159812765,175104.81159812765,83.42296884141385
2016-05-04,4312.01,100.0,0.02319104083710381,88.70557424025655,210000.0,382499.3231797287,172499.3231797287,82.14253484748986
2016-05-05,4309.48,100.0,0.02320465578213613,88.72877889603869,210100.0,382374.8980769008,172274.8980769008,81.99661974150443
2016-05-06,4330.17,100.0,0.023093781537445412,88.75187267757613,210200.0,384310.69651225983,174110.69651225983,82.83096884503323
2016-05-09,4341.23,100.0,0.02303494631705761,88.77490762389318,210300.0,385392.2922240738,175092.29222407378,83.2583415235729
2016-05-10,4402.04,100.0,0.022716740420350566,88.79762436431353,210400.0,390890.69435668277,180490.69435668277,85.78455054975416
2016-05-11,4361.03,100.0,0.022930362781269562,88.8205547270948,210500.0,387349.1037815022,176849.10378150223,84.01382602446661
2016-05-12,4342.81,100.0,0.02302656574890451,88.84358129284371,210600.0,385830.7932743746,175230.79327437462,83.20550487862042
2016-05-13,4326.53,100.0,0.023113210817907192,88.86669450366162,210700.0,384484.4197709271,173784.4197709271,82.47955375933893
2016-05-16,4380.48,100.0,0.022828548469574113,88.8895230521312,210800.0,389378.77793939965,178578.77793939965,84.71479029383285
2016-05-17,4322.56,100.0,0.023134438851051226,88.91265749098224,210900.0,384330.2967642202,173430.29676422023,82.23342663073505
2016-05-18,4338.23,100.0,0.023050875587509193,88.93570836656976,211000.0,385823.55810710386,174823.55810710386,82.85476687540468
2016-05-19,4315.58,100.0,0.023171856390102837,88.95888022295986,211100.0,383909.1643126011,172809.1643126011,81.86128105760355
2016-05-20,4362.9,100.0,0.022920534506864702,88.98180075746673,211200.0,388218.6985247516,177018.69852475158,83.81567164997708
2016-05-23,4355.1,100.0,0.02296158526784689,89.00476234273458,211300.0,387624.6404788434,176324.64047884342,83.44753453802338
2016-05-24,4444.3,100.0,0.022500731273766398,89.02726307400835,211400.0,395663.86527981533,184263.86527981533,87.16360703870167
2016-05-25,4476.43,100.0,0.022339230145450726,89.0496023041538,211500.0,398624.3112423832,187124.3112423832,88.47485165124502
2016-05-26,4487.96,100.0,0.022281838519059884,89.07188414267286,211600.0,399751.0531569501,188151.0531569501,88.91826708740554
2016-05-27,4512.54,100.0,0.022160468383659756,89.09404461105652,211700.0,402040.44006917696,190340.44006917696,89.91045822823665
2016-05-31,4523.89,100.0,0.02210486992389293,89.11614948098041,211800.0,403151.6574755125,191351.65747551247,90.34544734443459
2016-06-01,4520.07,100.0,0.022123551183941843,89.13827303216435,211900.0,402911.2337844951,191011.2337844951,90.14215846365978
2016-06-02,4531.35,100.0,0.02206847848875059,89.1603415106531,212000.0,404016.71350429795,192016.71350429795,90.57392146429149
2016-06-03,4509.79,100.0,0.022173981493595046,89.18251549214669,212100.0,402194.41654132825,190094.41654132825,89.62490171679785
2016-06-06,4523.63,100.0,0.02210614042262519,89.20462163256931,212200.0,403528.70255573955,191328.70255573955,90.16432731184712
2016-06-07,4513.09,100.0,0.022157767737847018,89.22677940030717,212300.0,402688.48584373225,190388.48584373225,89.67898532441463
2016-06-08,4520.63,100.0,0.022120810594983442,89.24890021090215,212400.0,403461.25576041057,191061.25576041057,89.95351024501439
2016-06-09,4512.69,100.0,0.022159731778606553,89.27105994268075,212500.0,402852.61949273595,190352.61949273595,89.57770329069928
2016-06-10,4461.05,100.0,0.02241624729604017,89.29347618997679,212600.0,398342.66195729596,185742.66195729596,87.36719753400564
2016-06-13,4422.76,100.0,0.02261031573044886,89.31608650570723,212700.0,395023.61475398176,182323.61475398176,85.71867172260544
2016-06-14,4424.91,100.0,0.022599329703880983,89.33868583541111,212800.0,395315.644339969,182515.64433996897,85.76862985900797
2016-06-15,4409.51,100.0,0.022678256767758774,89.36136409217887,212900.0,394039.8285781037,181139.82857810368,85.08211769755927
2016-06-16,4424.23,100.0,0.022602803199652823,89.38396689537852,213000.0,395455.2278575405,182455.22785754048,85.65973138851666
2016-06-17,4374.38,100.0,0.02286038249991999,89.40682727787843,213100.0,391099.43710780586,177999.43710780586,83.52859554566206
2016-06-20,4400.16,100.0,0.022726446311043237,89.42955372418947,213200.0,393504.34511502954,180304.34511502954,84.57051834663673
2016-06-21,4413.4,100.0,0.022658268001993928,89.45221199219147,213300.0,394788.3924063378,181488.39240633778,85.08597862463094
2016-06-22,4404.73,100.0,0.022702867145091756,89.47491485933655,213400.0,394112.84172836546,180712.84172836546,84.68268122228935
2016-06-23,4467.48,100.0,0.02238398381190291,89.49729884314846,213500.0,399827.3926357888,186327.39263578883,87.27278343596667
2016-06-24,4285.7,100.0,0.023333411111370373,89.52063225425982,213600.0,383658.5736520813,170058.5736520813,79.61543710303431
2016-06-27,4201.06,100.0,0.023803516255421247,89.54443577051525,213700.0,376181.5473380808,162481.54733808083,76.03254437907385
2016-06-28,4290.47,100.0,0.023307469810999727,89.56774324032625,213800.0,384287.7153403226,170487.71534032258,79.74168163719484
2016-06-29,4364.74,100.0,0.02291087212525832,89.5906541124515,213900.0,391039.91163078154,177139.91163078154,82.8143579386543
2016-06-30,4417.7,100.0,0.02263621341422007,89.61329032586572,214000.0,395884.632672577,181884.632672577,84.9928190058771
2016-07-01,4437.45,100.0,0.02253546518834015,89.63582579105406,214100.0,397754.4951565128,183654.49515651283,85.77977354344364
2016-07-05,4410.75,100.0,0.022671881199342516,89.6584976722534,214200.0,395461.2186078917,181261.2186078917,84.6224176507431
2016-07-06,4444.7,100.0,0.022498706324386348,89.68099637857779,214300.0,398605.1246038647,184305.12460386468,86.00332459349728
2016-07-07,4459.58,100.0,0.022423636306558015,89.70342001488434,214400.0,400039.5778299779,185639.5778299779,86.58562398786283
2016-07-08,4528.36,100.0,0.022083049934192512,89.72550306481854,214500.0,406309.3790586016,191809.37905860163,89.421621938742
2016-07-11,4554.71,100.0,0.021955294629076274,89.74745835944762,214600.0,408773.6460643597,194173.6460643597,90.48166172616948
2016-07-12,4577.61,100.0,0.02184546084091917,89.76930382028854,214700.0,410928.862860791,196228.86286079098,91.3967689151332
2016-07-13,4565.77,100.0,0.021902110706408774,89.79120593099495,214800.0,409965.99430355884,195165.99430355884,90.8594014448598
2016-07-14,4596.49,100.0,0.021755731003439582,89.81296166199839,214900.0,412824.38014975894,197924.38014975894,92.10068876210282
2016-07-15,4589.83,100.0,0.021787299311739214,89.83474896131013,215000.0,412326.2258250901,197326.22582509008,91.77963991864655
2016-07-18,4619.68,100.0,0.021646520971149514,89.85639548228127,215100.0,415107.79308158514,200007.79308158514,92.98363230199216
2016-07-19,4603.28,100.0,0.021723640534575348,89.87811912281585,215200.0,413734.1481956757,198534.1481956757,92.25564507234
2016-07-20,4657.2,100.0,0.021472129176329124,89.89959125199218,215300.0,418680.37637877796,203380.37637877796,94.463714063529
2016-07-21,4647.02,100.0,0.0215191671221557,89.92111041911433,215400.0,417865.1985398327,202465.19853983272,93.99498539453701
2016-07-22,4666.07,100.0,0.02143131157483707,89.94254173068917,215500.0,419678.1956933168,204178.1956933168,94.74626250269922
2016-07-25,4665.93,100.0,0.021431954615692906,89.96397368530486,215600.0,419765.60373747454,204165.60373747454,94.69647668714032
2016-07-26,4672.11,100.0,0.021403605651408038,89.98537729095628,215700.0,420421.58109484974,204721.58109484974,94.91032966845142
2016-07-27,4702.89,100.0,0.021263520941378598,90.00664081189765,215800.0,423291.3310078654,207491.33100786537,96.14982901198582
2016-07-28,4721.41,100.0,0.02118011356776895,90.02782092546542,215900.0,425058.25399570167,209158.25399570167,96.87737563487804
2016-07-29,4730.23,100.0,0.021140621069165772,90.04896154653458,216000.0,425952.2993762643,209952.29937626427,97.20013860012236
2016-08-01,4756.04,100.0,0.02102589549288904,90.06998744202747,216100.0,428376.4630737803,212276.4630737803,98.23066315306816
